cif,formula
2216565,C36 H48 N8 O8
2207501,C46 H36 N16 O2
2011608,C48 Cl16 H40 O8
1520547,C50 H48 S2
4030674,Br2 C36 H32 N2
2207414,C40 H44 O12
4021055,C36 H66 N2 O4 Si2
4072688,C28 F24 H28 N16 P4
2208198,C40 H32 O12
8100793,C28 H32 N8 O4
7106927,Br2 C56 H48 P2
2004323,B4 C32 H36 O8
4114893,C40 H52 O18
4068112,C26 Cl4 H22 N4 Sb2
1520235,C14 H28 N2 O6
2300010,C4 H16 N16 O8
4102656,C14 H16 S8
2213800,C36 H44 N12 O8
2107396,C4 H24 N16 O4
4101742,C38 H42 N2 O12
2223539,C36 H40 N4 O8
4024099,B2 C46 H56 N2 O8
7210915,C20 H52 N12 O8
1502372,C58 H58 N2 O4 S4
7101067,C24 H40 N16 O24
7203669,C36 H40 N8
2230593,C32 H26 N6 O18
2105858,Br16 C48 H32
2219695,C24 H28 N28 O12
2105797,C24 H28 N12 O4
7051541,C52 H46 O2 P2
7204424,C44 H48
2209836,C54 H44 N4 O2
1543056,C24 H48 O24
2104000,C48 H48 O8 S8
2236362,C40 H60 N4 O4
2009803,C32 H68 O4
2005503,C24 Cl4 H28 O12
2232329,C44 H40 N8 O8
7150997,C40 Cl2 H42 N4 O2
2219945,C24 H40 N2 O12
2224390,C44 H52 N4 O12
4339987,C16 H32 O28 Se8
4508920,C28 H32 N8 O16
2006109,C52 H48 O12
4500612,C36 H48 N4 O12
2233601,C28 H28 N4 O12
2236016,C24 H36 N4 O8
4024929,C42 H60 N4 O8 S2
2003860,C40 H56 N8 O4
4067940,B2 C48 H40 Rb2
2223652,C26 H36 N4 O6
8100073,C34 H50 N2 O8
7207568,C32 H36 N12 O12
7014892,C32 H40 O16
4060949,C40 Cl4 H68 O4 Ti4
2200640,C26 H30 N2 O12
2220431,C32 H24 N16 O8
4500025,C28 H28 N28
4508925,C56 H44 N4 O8
2231798,C36 H36 N4 O8
2211085,C36 H24 N4 O8
2234961,Br4 C32 H28 O8
2101281,C14 H20 N4 O4
2209367,C38 H28 N4 O6
2016318,C36 H56 O16
2310132,C28 H52 N4 O20
2208505,C40 H40 N8 O8
4511899,C28 H28 N8 O12
1534425,C8 H20 N12 S8
7223347,C28 H24 N4 O10
1504140,C40 H28 I4
2015971,C8 H14 N2 O8
2209324,Br4 C32 H48 N4
1508478,Br24 C32 H32 N8
2007412,C36 H24 N12
4072603,C56 H56 N8 O4 Si4
2015720,C48 H42 N6 O12
4513733,C58 H42 N6 O4
2207297,C56 H40 I8 N8
7052598,C48 H48 N12 O4
4510611,C28 H16 N8 O24
1502373,C60 H56 N4 O10 S4
2225910,C8 H20 N12 O12
2203937,C35 H52 O7
1506300,C48 H60 N4 O12
2010248,C24 H36 N4 O12
7007143,Ag8 C16 H24 N32
2206799,C60 Cl8 H40 O4
4026196,C36 F2 H30 O2
7204101,C44 H40 O20 S2
7214935,C28 H24 N4 O6
2005843,C60 H40 O8
7054488,C32 Cl4 H60 N8
4021040,C24 H28 O14
4024725,C38 H24 O10
7200982,C40 H52 O14
2239864,C36 H28 N4 O4
2102699,C36 H68 N4 O4
2223340,C60 F4 H44 O4
2239207,C32 H36 N4 O16
7206858,C48 H34 N2 O8
2204965,C28 H28 O8
7114001,C32 H24 N4 O4
7205609,C24 H64 N4 O18
4080777,B4 C40 Co2 F6 H52 O6 Ru2 S2
7101853,C36 H38 N2 O8
2236004,C28 H32 N4 O6
2226672,C44 H28 N12
7202399,C12 H40 N40
7209815,Br4 C36 H28 O8
4504080,C46 H44 N8 O10
4112248,C38 H44 Zr2
4069619,C36 Cl4 H37 N2 O6 P1 Pd1
2211761,Br8 C28 H28 O10
7203587,C36 H48 N4 O8
4024216,C44 H28 I4 N16
2208540,C24 F4 H36 O16
1518571,C16 H26 N2 O6
4307997,C18 Cl2 H26 Hg2
1517449,C48 H52 N4 O16
2103064,C44 H32 N16 O12
7217840,C60 H42 N10
7152783,Br2 C34 H20 N2 O8
2105167,C24 H28 N12 O12
2205588,C40 H24 I8
2216872,C20 H16 N12 O14
2240257,C26 H28 N4 O4
2200450,Br2 C40 H26 O10
4503324,C40 H24 N16 S16
7118751,Br4 C44 H44 O16
4114407,C52 H52 N4 O4
2238749,C36 H36 O4 S4
1507123,C18 H26 N2 O6
1502488,C38 H44 N4 O16 S2
4107369,C40 H40 O8
2003550,C32 H32 N8 O12
4117252,C36 H24 O4
7213130,B4 C40 H64 N4
4023162,C36 H36 N4 O12
1506167,C34 H40 O12
2216617,C20 Cl4 H20 N8
7053692,C32 H44 N20 O12
2236792,C44 H52 N12 S4
4118180,C38 H48 O6
2104957,C56 H32 O4
4109118,Br24 C52 H16 N8
2004253,C24 H14 N2 O6
2007243,C24 H22 I6 S6
4342962,C16 H48 N16 Se16
4063957,C48 Cl8 H64 Mo8 S8
2224215,C20 H20 N4 O12
7050920,C42 H30 N2 O2
4119842,Br3 C30 H27 O12
7213921,C20 H28 N12 O12
2011987,C28 H52 O8 Pb2
4022272,C36 H60 I4 O8
2008734,C40 H52 O6
4079237,Au4 C48 Cl12 H48 N8
2224656,C32 H26 N6 O8
2011428,C32 H40 N8 S8
7221736,C28 H34 N6 O2
2236280,C42 H48 O6
4061572,C30 H34 P2 S2
7115560,C38 H34 N2 O2
4021480,C24 H38 N2 O2
1501721,C20 H40 N8 S8
2216959,C40 H44 N12 O16
2205730,C56 H24 O28
2241431,C28 H24 N6 O10
2236784,C48 H40 N16
1518377,C26 H28 O8
7205377,C34 H22 La2 O22
7111130,C38 H44 O6
2104787,C12 H28 N4 O8
4116139,C8 H8 O16
7154905,C50 Cl10 H34 N4 O4
2211991,C34 H34 N2 O4
7050901,C36 H32 O16
7212463,C26 H38 N6 O10
7021774,C16 H24 N40 O16
7154635,C22 H8 O6 S4
2239032,C34 H26 N2 O4
4082920,Ag2 C34 F12 H28 N6 O4
2017503,C6 H15 N15
7205507,C44 H48 N8
4508034,C20 H36 O8
1506678,C40 H68 N4 O16
4020991,C52 Cl4 H48 N8 Zn2
4513073,C36 H28 N4 S8
4122994,C22 H30 N2 O4
4026344,Br2 C14 H10 N4 S2
7118110,C52 H38 N6
1515976,C42 H64 O8
7224058,C48 F2 H44 N6
2004422,C32 H36 N4 O12
2005609,As4 C28 H28 O16
7208660,C16 H40 O8
4510518,C44 H44 N12 S8
4029993,C14 H12 N8 S6
2008400,C36 H32 N16
4107367,C36 H32 O8
7150077,C56 H60 N4 O16
4116337,C40 H36 N4 O12
2101223,C36 H40 N8
4026594,C60 H48 O20 S4
7202167,C28 H32 N8 S4
2226166,C40 H48 N8 O8
2203163,C28 H32 N8 O12
7225952,C40 H38 N2 O2
2204046,C32 H44 N4 O16
2239588,C44 H48 O4 S2
2010199,C32 H26 N2 O10
2014340,C40 H32 O8
7150051,C28 H16 N4 S4
2200357,C40 H44 N12 O8
4028074,C54 H44 N12 O4
4511540,C48 F12 H24 I8
8102871,C42 H52 N4 O8
4103030,C52 H46 N2 O6
2212944,C28 H36 N12 S12
2231474,C24 H48 N16 O20
2238782,C48 H40 N16 S4
2228315,C28 Cl4 H24 N12
7100647,C24 H26 N2 O6
1520174,C32 H40 N8 O16
2004463,C36 H36
2007533,C52 Co4 H52
8101071,C44 H44 O20 S4
2105450,C20 H44 N4 O28
2003557,C24 H60 P4
7214495,C20 H44 N8 O12
2227901,C28 H32 N4 S4
2230441,C46 H36 O8
1502683,C44 H40 N2 O4
2205749,C44 H38 N2 O2
4501798,C36 H44 N4 O26
1511978,C22 H30 N2 O4
2223173,C28 H28 N8 O12
7225629,C24 H44 N4 O32
7224885,C24 H48 O24
2310116,C4 H12 O12
7038855,C48 H36 N12 O4
2010352,C28 H48 O16
2207659,C32 H28 N4 O10
1508847,C36 H46 N2 O6
2008402,C32 H48
2233187,C40 H28 N20 O8
2013022,C32 H24 O8
2014220,C38 H54 N6 O2
7219996,C22 H16 I8 S16
4500159,C28 H28 O18
2013675,C4 H12 N20 O16
4315045,C44 H28 N4 S2
8101565,C32 H18 N2 O12
2235985,C22 H22 N2 O4
4105346,C38 H42 N2 O10
7015080,Ag8 C48 H24 O16
1512578,C38 H30 N2 O6 S2
4504097,C14 H10 N2
2224006,C22 H18 N2 O8
4079379,C30 Cl2 H62 P4 Pt2
2222159,C24 H34 N2 O8
2225432,C20 H36 N4 O12
7153324,C40 H48 O8
7203872,C32 H50 I8 N4
4078218,C26 H38 I2 N4 Pt2
2239111,C48 H32 N8 O8
7201850,C32 H28 N4 S6
2203908,C48 H32 N16 O4
4106398,C64 Cl8 H40
4120972,C64 H36 I4 O8
7212026,C8 Cl16 H8
4024966,C60 H40
2010600,C20 H44 N12 S4
2238097,C36 H52 O8 S2
2219955,C48 H42 N6 O2
4025574,C48 H74 N2 O6 S2
2008147,C36 H40 N8 O12
2006810,C40 H32 O12
2224644,C40 H32 N16
2005941,C24 H48 O24
2221150,C16 H32 N24 O12
2101518,C32 H16 N16 O24
7024173,C36 H32 O8
1507555,C46 H66 N4 O14 P2 S2
2239393,C44 H64 O4
7212508,C32 H38 N6 O2
4062858,C32 H32 Se4
2205833,C36 H32 N8 O28
7053419,C30 H34 N4 O5
7106863,C12 H22 N6 O6
2239379,C34 H32 O6
7116789,C52 H52 N4 O4
7004555,C48 H48 Sb4
7009041,C44 Fe10 H20 O28
2206518,C44 H56 O8
7111132,C38 H48 O6
2011467,C38 H32 N12 O2
2017165,C18 H44 N4 O16
2222220,C30 H24 O10
4509153,C10 H14 N2 O4
2202381,C46 H44 O4 S4
1536568,C8 Cs4 H4 O16
4320422,C24 H48 O16 S4
2215411,C32 H48 O12
2105861,Br16 C48 H32
7116937,C60 Cl2 H42 N4
7105442,C18 H18 N2 O4
7213065,C38 H34 N6 O10
7055756,C34 H34 N6 S2
2204218,C28 F4 H20 O12
2004200,C24 H44 N4 S8
2223409,C36 H32 N12
4060115,Au8 C40 Cl8 H64 N16
7206162,C16 H40 N8 O8
2003916,C26 Cl2 H38 O6
2224270,C28 H24 N8 O16
7110634,C30 H36 O6
2007796,C38 H56 O10
7112615,C48 H36 N20 S4
2231924,C32 H44 N12 O8
2012941,C16 Cd4 H32 O32
2009697,Br2 C40 H38 O4
2004172,C32 H42 N14
2206427,C36 H36 O8
7201111,C12 H30 N6 O14
8100775,C25 H31 O2 Rh1
2004536,C6 H12 N2 O4
7204487,C42 H34 N6 O4
2206262,C32 H32 O8
1520183,C32 H36 N4 O8
2001171,C28 H32 N4 O4
2231810,C30 Cl2 H22 O8
4070372,B4 C40 Co4 F16 H48
4513595,C32 H72 N8
8101177,C24 H40 N8 O12
7112239,C28 H60 N4 O20
4023034,C69 H45 N9
2223643,C38 H44 N4 O2
2223238,C28 H26 N6 O6
4070257,Ag2 B2 Br18 C26 H18 N12 O2
4024860,Br4 C56 H56 N4 O8
4306814,C48 H48 N8
8102092,C48 H48 N8 O8
2019679,C48 H36 N4
2239412,C44 H36 N4 O12
2232754,C38 H52 O4
1517658,C46 H50 N2 O4
2228604,C18 H20 O8
2234358,C32 Cl4 H28 O6
1506498,C46 H40 N4 O16
2202133,C44 H40 N8 S8
4330327,C40 H32 N8 O6
4500223,C26 H28 N12 O12
7108808,C42 H46 N2 O16
7225831,B2 C28 H38 N16
2222989,C28 H30 N2 O12
4025049,Br4 C52 H52 O4
4029277,C60 H54 N2 O12
7051055,C22 H30 N10 O6
2234385,C30 H32 O10
7152548,Br2 C34 H32 N2 O2
2007737,C26 H29 N1 O6
2223372,C40 H44 N4 O16
7020253,C36 H34 K2 O18
7053848,C40 F10 H28 N4
1520111,C42 H52 N4 O8
2019666,C20 H40 N8 O12
2208984,C30 H28 O4
4500602,C32 H28 I4 O20
2014982,C26 H38 N6 O6
2005328,C24 H34 N2 O6
2000835,C36 H40 O12
7112874,C36 H32 N4
2230428,C20 H32 O12 S8
1503913,C24 H44 N4 O8
7150070,C26 H32 S10
2223728,C32 H28 N20 O4
7115421,C44 H56 O12
5910115,C8 H24 O4
2204931,C60 H32 N8 O12
2102190,C52 H40 N16
2208311,C48 H40 O8
2205709,C20 H24 O24 U4
4031352,C8 H24 N24 O8
2009439,C30 H40 O6
2104845,C38 H56 N8 O4
2011365,C36 H28 N4 O12
2233013,C16 H36 N4 O8
7207934,C56 H36 N6
2012722,C50 H46 N6 O4
1507045,C62 H66 N2 O6
4023123,C24 H52 N4 O8 S4
2223446,C38 H38 N2 O4
1518329,C20 H16 N28 Zn2
2223711,C28 H40 N8 O12
8101438,C34 H52 N8 O8
2005553,C20 H36 Ni1 S8
2015658,C20 H32 O20 Zn4
1511804,C12 H32
2201043,C34 H38 N6 O16
2231053,C16 H24 N32 S8
2213792,C36 H28 O8
2235652,C38 H40 N4 O8
7105057,C48 H40 O20 S4
4508519,C34 H30 N14 O2
7151313,C62 Cl4 H60 N4 O6
2239727,C20 Cl2 H10 O6
7014148,As4 C48 H36 O12
2012948,Br4 C24 H64 N4
7109005,C56 H42 N6 O6
2005370,C32 H50 N2 O8
2211480,C56 Cl4 H44 O8
7117157,Br2 C58 H46 O4
1508165,C38 H56 O4
2011042,C40 H40 O20
2209879,C24 H56 N8 O20
4028424,C42 F2 H48 N2 O10 S2
7221184,C8 H36 N36 O4
2001746,C36 H28 N4 S4
2210310,C32 Cl2 H46 O20
7110806,C36 H48
4506718,C34 H44 N4 O10
2236258,C60 F8 H40 O4
7052870,C40 Co4 H40 I4
7001921,C30 H24 N4 O4
2008960,C28 H36 I4 N4
9007907,C8 H24 K16 O36
2236738,C34 H26 N6 O4
2234224,C28 H32 N4 S4
7223800,C26 H36 O10 S2
1516191,C28 F4 H20 O8
7208071,C24 H56 N16
4022669,C34 H56 O10 S2
2008029,C44 H40 O4
7151386,C32 H28 N4 O16
2100531,C28 H20 N8 O8
2236073,Br8 C32 H24 O20
4124606,C28 H40 O6 S2
2101964,C40 H36 N4 O8
2015083,C26 H42 Na2 O8
4069198,C48 Cl2 F6 H48 Ir2 N2
2230722,C28 H28 N8
2100526,C28 H20 N8 O8
7221832,C40 H56 O16
7201910,C32 Cl4 H64 N4
2217526,C52 Cl8 H40 O8
2232068,C32 H36 N4 O6
4025820,C40 Cl4 H56 O4 P4
7105757,C32 H36 N12 O4
4505016,C12 H22 N2 O4
2010427,C52 H40 O8
2217577,C32 H20 N12 O12
2237088,C20 H40 N8 O6
4503461,C26 H16 N2 S2
1516688,C42 H28
1513237,C58 H52
2222546,C28 H26 N4 O8
2212251,C44 H52 N4 O8
4027439,C54 F2 H58 N4 O8
4026133,C40 H60 N4 O8 S4
8100382,C24 H32 N8 O4
2014845,C36 H32 N8
1507385,C44 H32 N8
4111076,C34 H36 O4
2001050,C24 H32 N8 O8
2207578,C46 H46 N6 O8
2240781,C44 H32 N4 O4
7221733,C40 H20 N12 S16
2232851,C34 H32 N4 O6
2212246,C52 H40 N8 S8
4082105,C48 H58 N6
2013975,C36 H40 O16
2003798,Br2 C36 H50 O4
2236315,C26 H31 N1 O3
4100051,Br12 C56 H28
4114436,C42 H40 O2 Si2
4114263,C48 H40 O20
4076688,C52 H44 O2 Se2 Sn2
7110055,C38 H46 N2 O10
2240826,C52 H32 O4
2014954,C46 H48 O4 S2
2000234,C48 H40 O12 S4
4024217,C24 H16 I4 N12
4116206,C30 H36 N4 O6
8100163,C56 H44 N4 O8
7050900,C36 H32 O16
2017257,C32 H30 N2 O4
1504055,C22 H34 N2 O6
4306656,C40 H52 N4 Sn2
2221083,C40 H42 N6 O8
1504622,C42 F8 H50 S2
7217038,C16 Cl10 H4 N2
2008019,C40 H40 O8
2203677,C34 H54 O4 Si2
2231700,C36 H30 N2 O8
2100238,C12 H28 N4 O12
2224288,C40 H40 N8 O8
2238666,Br8 C40 H40 N4
2235800,C28 H42 N6 O12
4085522,C50 H34 N2 O6
2230077,C36 H32 O8
4112466,Br4 C44 H44 O12
2003834,C52 H44 N4 O8
4112465,Br2 C50 H44 O8
2015764,C24 H24 N8 O8
2228822,C48 H48 O12
4063930,C62 Cl2 H58 N8 Pt2
1540572,C30 H44 N4
2212421,C36 H28 N8
4001250,C28 H32 S8
1519873,C28 H24 O12 S4
2224783,C20 H32 I4 N12
2003346,C32 H30 S2
2015426,C44 H52 N4 O8
2310119,C4 H12 O12
2200636,C40 F16 H20 N4
8100395,C44 H48 N4 O12
2206308,C56 H40 N8
4122878,C38 H36 O6
2210674,C40 H30 N6 O4
7104922,C40 H36 O10
4068607,C40 H64 I8 N16 Pt4
2220474,C26 H36 N4 O6
4076347,C40 H56 Mo2 N4 O8
2211848,C38 H52 N4 O8
4510494,C8 H14 Na2 O12
2200593,C36 H32 N4 O2
4118521,C24 H32 N16 S8
2013199,C24 H32 N16 O16
1503724,C30 H32 N2 O8
1517995,C52 H28 N4
2011510,C32 H40 O8
2219014,C40 H48 N8 O8
4315669,C50 H50 N4 Ta2
1516070,C46 H46 I2 N4 O16
7117701,C64 H40 N8
2214624,C50 H34 N10
4510908,C42 H56 N8 O4
4021621,C28 F6 H34 O10
2019331,C34 H38 N2 O10
4509151,C48 H40 N4 O4
2100466,C24 H38 N2 O8
2105651,C20 H40 N8 O16
2228766,C16 H16 N32 O16
4513121,C44 H46 N2 O8
4513057,C30 H24 N8 O4
1502245,C64 H48 N4 O14 W2
2208224,C38 H38 N2 O6
2230384,C36 H36 N4 O4
7203999,C52 H40 N16 O4
2223410,C30 H40 O8
4503133,C32 H44 N4 O8
1520476,C52 F16 H28 N4
4325163,C30 H36 N6 S12
2233620,C36 H52 N12 Sn4
4027790,C62 H48 O2
4072538,C36 Cl2 H52 N2 O2 P2 Rh2
4072888,C28 Ga2 H52 Si2
2205115,C32 H32 N8
2011795,C38 H32 N6 O8
2219657,C24 H24 N12 O4
4102710,B20 C20 H40 O2
2207958,C24 H12 I12
2105144,C12 H28 N4 O8
4326344,C18 H28 N4
4021367,C36 H48 N8 O4
2310131,C28 H52 N4 O20
7212436,C30 H32 O8 S2
2222020,C48 H48 S8
1508741,C32 H24 O2
7115860,C35 H38 O5
7224475,C52 H28 O4
2203912,C28 H32 N8 S4
2232512,C32 H40 N24 O16
3500038,C16 Ca4 H16 O24
4511078,C46 H30 N2 O18
7054252,C27 F27 H3 N6
2233481,C42 H36 Si2
2232896,C44 H48 O10
2002010,C32 H60 N4 O12
2300455,C32 H36 N4 O8
2300264,C24 H44 O22
2009214,C40 H52 N4 O4
7051056,C34 H40 N12 O14
2200661,C60 H40 N12
2218042,C36 H32 O12
1514649,C44 H56 O12
4501135,C32 H28 N8 O4
2216756,C40 H48 N12 O8
7104491,C52 H44 N4 O8
7202254,C60 Cl2 H34 N14
4106645,B2 C8 H24 N2
2206178,C28 H28 N16 S8
7207571,C28 H28 N12 O12
2215649,C28 H32 N4 O6
4333792,C38 H46 N8 P2
4021364,C34 H38 N2 O4
7153242,C42 H54 O12 S3
4114092,C24 H24 N40
2230319,C33 H24 N4
7006432,C24 H36 N4 O12
8101583,C36 H40 O12 S4
2207717,C36 H34 N6 O6
7212391,C54 H42 O12 Y2
7117549,C40 H20 O4 S8
2232979,C48 H28 N8 O4
2007553,C48 H40 O8
4023250,C36 F36 H36 O12
2205237,C24 H20 N4 O6
4032017,C54 H36 I8 N4
4101589,Br2 C28 H38 O8
7115413,Br4 C34 H32 N4
4344138,B8 C8 H16 O8
2218519,C48 H32 O24
2227759,C28 H26 N6 O2
2000642,C20 H14 O2
4504997,C48 H36 N8 O20
4023748,C48 H72 N8 S8
2217617,C16 H48 O16 P8
2230366,C56 F24 H24 O8
7106339,C40 Co2 H50 O6
1505469,Br4 C64 Cl12 H36 N4 O12
7115730,C44 H52 N4 O12
7207296,C52 H32 S4
1519242,C26 H24 N4 O2
4113541,C48 H48 O12 S4
7051804,C8 H16 N32 O40
4065501,C28 H50 N2 O2 P2 Pd1
2229992,C40 H56 O6
7204358,C20 H36 N4 O6
4512779,C42 H40 O6
2202930,C13 H14 N2 O6
2015760,C26 H24 N8 O4
4506623,C40 H28 N20
2220162,C40 H48 O8
2105116,C28 H52 N4 O24
7215817,C40 F4 H38 N8
2203924,C32 Cl4 H48 N20
2241237,C30 H32 N2 O6
7112228,C44 F12 H32 N4
2009722,C40 H36 N12 O8
7223964,C24 H24 O24 U4
1520402,C20 H22 N2 O4
2004215,C36 H24 O12
4108393,C36 H48 O10
4061164,C30 Co2 H38 O2
4109277,Br2 C40 H38 O8
2204617,C48 H56 Si4
2238049,C32 Cl4 H32 N8
2234954,C56 H40 N8 O4
1514872,C64 H32 N8 Se4
4319796,C38 H50 N6 O2
4074811,C46 H70 Os2 P2
4000000,C52 Fe2 H52
4072691,C22 F12 H30 N8 P2
2202687,C20 H36 O12 Zn2
2216557,C40 H34 N6 O8
2209004,C28 H32 O20 S20
2200211,C32 H16 N8 S16
7050546,C40 H48 N8 O8
4512632,C48 H44 N4 O4
2218498,C24 H24 O16
2236620,C44 H52 O6
2230771,C42 H42 N6 O2
4503826,C38 H32 N4 O6
7104725,C44 Cl12 H44 N12
2232700,C48 H40 N8 O16
2237442,C42 H36 N12 O4
7202526,C20 H36 O12
7217234,C52 H44 N4 O4
2015162,C40 H40 N16 O8
4100356,B20 C32 H36 N4
2216791,C56 H44 N12
2229462,C44 H40 O12
2103571,C40 H32 O8 S16
7050421,C40 H28 N4
2103331,C36 H48 O4
2001982,C42 H46 N2 O4
7150505,C32 Cl8 H24 O8 S8
4512813,C28 H36 N8 O6
4111462,C32 H48 N32
7110282,C40 H32 O16 Se16
7153623,C44 H32 N16
7207596,C30 H34 N8 O8
2209835,C28 H24 N4 O12
2016097,C60 H48
1504377,C16 H32 N8 S8
7111389,C20 H44 P2 Pt2
4104297,C34 H32 O8
7203097,C32 H32 N16 O16
2206310,C32 H32 N8 O4
1507608,C30 H50 N10 O10 S2
2220088,C20 H40 O24 Zn2
4029529,C22 H32 N4 O4 S2
2017413,C36 H16 Mn4 O12
2003417,C32 H46 N2 O4
2212208,C26 H38 N2 O4
4072700,C32 Cl12 H48 N4 Ti4
2012055,C52 H46 N2 O4
1518526,C24 H22 N2 O4
1507510,Br2 C24 Cl2 H24 O6
2015362,C26 H34 N2 O8
2219764,C22 H28 N4 O8
7214119,C42 H32 N4 O2
1515152,C48 H24 I8 O12
2107485,C24 H24 N16 O16
2300563,C48 H16 N16
2010325,C28 H20 N4 O20
2012054,C52 H46 N2 O4
1519904,C12 H25 N1 O5
2008076,C36 H42 N6
4504826,C6 H6 N6 S6
2238059,C32 Cl4 H44 O2
7101371,C46 H50 N6
4504292,C24 H16 N8 O20
2008184,C44 H48 N8 O12
2101150,C36 H40 N8
2238177,C32 H26 N2 O22
2232666,C32 Cl8 H52 N8
2218657,Br2 C34 H30 O4
4513598,C8 H42 N2 O12
2006359,C36 H32 O10
2236583,C48 H48 N8
2003328,C40 Cl8 H40 Zr4
7025467,C60 H42 N2 O4
7100474,C26 H26 N2 O4
2005944,C28 Cl2 H38 O10
2228417,C48 H44 N4 O8
4028823,C40 H40 O12
4029763,C26 H48 N8
7114854,C40 H44 N4 O12
2226640,Br4 C36 H36 O12
4075286,C52 F24 H10 Hg6
7000142,C32 Cu8 H48 N24
7203929,C50 H38 O4
4329570,C52 H32 N16
2105857,C20 H44 N4 O8
4021059,C52 H40 N16 O4
2238612,C36 H28 N4 O8
7051843,C40 H40 N8 O8
2236444,C20 H44 N4 O12
2209420,C28 H28 N4 O16
7206559,C28 H40 N8 O24
2100782,C32 H40 N4 O6
7052093,C42 H36 O2
2008778,C30 H44 O6
7026163,C32 Cu4 H44 N12
2100164,C44 H16 I4 O4
4507659,C38 H64 O6
2229158,C52 H32 O16
2207657,C32 Cd2 H28 N12
7216305,C28 H24 N4 O8
2236611,Br8 C56 H32
7223873,C58 H40 N4 O2
2004639,C16 H48 N8 O18
2202034,B4 C32 H44 O16
4513118,C8 H8 N18 O8
4065149,C32 H72 Mg2 N4 Si2
1503872,Br2 C34 H32 N2 O2
7153557,C38 H32 N4
4116394,Al2 C54 F30 H18
2012156,C38 H30 N2 O4
2235386,C32 Cl4 H28 O4
2230551,C36 H36 O10
7201463,C36 H16 S12
2209238,C32 H52 N4 O16
2003692,C44 H40 O20
1543036,C40 H56 N4 O10
4321371,Ag4 C60 H20 N16
1502048,C40 H20 N4
7020686,C24 H48 O8 Se4
2216875,C32 H44 N20 S4
2213101,C30 H30 N2 O6
8102477,C28 H32 N8 O16
4501800,C34 H26 N2 O20
2207303,C40 H32 N8 O20
4503931,C40 F20 H12 O12
2019318,C32 H24 N8 O16
2239440,C44 H32 N8 O8
2241778,C48 H32 O16
2226942,C36 H44 N4 O6
2001127,C28 H36
7025743,B20 C22 Co2 H38
2001952,C26 H18 N2 O8
7151143,C44 H68 N4 O12
1502277,Br4 C56 H60 N8 O8
2007278,C48 H60 O4
2235561,Br4 C56 H48 N4
4116144,C28 H48 O16
2014221,C30 H52 N6 O2
2003784,C28 Cl12 H32 N12
2235816,C34 H34 N2 O8
1101070,C16 H44 N12 O12
2223164,Br8 C48 H24 S12
1508815,C24 H48 O16 Se4
1515159,C48 H24 O12
7114415,C40 H28 S2 Se2
4302584,C36 H36 Si2 Sn2
1519992,C32 H48 N8 O24
2227813,C32 H28 N4 O12
1513095,C30 H40 S8
2200417,C16 H16 N24 O20
3500026,C16 H36 N4 O24
1504671,C44 H64 N16 O12
2102796,Br4 C52 H36 O4
2220867,C38 H42 N2 O2
4030973,C68 H36 N4
2018600,C32 H36 N4 O24
4029844,C40 H34 N6 O4
7201583,C20 H24 O28 U4
7152705,C38 H28 N4 O4
2003315,C22 H66 Si10
1506837,C24 H32 N8 O24
4324443,C12 H32 N32 O12
2206688,C32 H40 N8 O8
2011720,C34 H46 N2 O4
4513440,C44 H44 N4 O6
4029087,C48 H44 O8 S2
1542442,C36 H40 O2
4072645,C52 Cl8 H64 O4 Ti4
2211072,C42 H40 N4 O6
4110318,C56 H52
2018981,C14 H22 N2 O14
7050545,C32 H32 N8 O8
1507037,Br2 C34 H30 O2
4508999,C56 H32 O16
2100483,C10 H24 O8
8102146,C30 H36 N4
7154572,C34 F8 H26 N2 O2
4500469,C24 H24 N4 O14
2216564,C36 H36 N4 O8
7209082,C26 H32 N24 O14
2101272,C40 H40
2209215,C42 H32 O2
4108947,C40 H46 N2 O8
2221958,C30 H30 N2 O8
4509496,C44 H52 N8 O8
4024674,C44 F8 H36 N12 O4
7117327,C48 H46 N2 O8
2008620,C32 H36 N4 O8
1513590,C28 Cl12 H12 O12
2217441,C32 H38 N6 O6
4302585,C36 Ge2 H36 Sn2
7218458,C32 Cl4 H28 O12
2201155,C52 H40 N8 O8
2234005,C32 H34 N6 O8
2101754,C20 H24 N8 O16
7216705,C44 H48 N16 O4
2019408,Br4 C38 H24 N4
2231066,C32 H32 N8 O12
8102742,C40 H32 N24
8101562,C44 H44 N4 O16
2005126,C20 H28 O12 S4
7214271,C34 H44 N4
7202358,C12 H36 N4 O16
2202164,C32 H30 N2 O6
7220942,C28 H24 N8 O20
7004746,C38 H36 N2 O12
2105484,C20 H48 N8 S4
2200629,C24 Cl8 H20 N4
1543055,C12 H24 O12
2202571,C24 H12 N20 O24
2004696,C56 H40 O8
7221572,C52 H52 N4 O4
2208860,C40 H48 N8 S8
2011045,C20 H32 N16 O16
2208558,C40 H40 O8
2211679,C40 H40 N16 O4
4343163,B18 C40 H52 P2
2231826,Br2 C38 H34 O8
2104836,C40 H44 N12 O8
7211797,C8 Cl12 H20 O4
2212187,C32 H40 N8 O4
2239694,C40 H44 N4 O4
2012686,C40 H40 O8
4500618,C38 H50 N2 O6
4504842,Br4 C32 H60 N8
7226053,C38 H36 N4 O10
1512631,C28 H36 N4 Se8
1503522,C64 Cl4 H56 N4 O8
4504360,C40 H40 N16
2205534,C30 Fe2 H32 O4
2212141,C28 H28 N4 O20
