formula,name
C14 Cu1 H20 N2 O8 S4,VUKGIS_FSR_macro
C68 Cu4 F24 H40 O20,VUKHEP01_FSR_macro
C68 Cu4 F24 H40 O20,VUKHEP_FSR_macro
C68 F24 H48 O24 Zn4,VUKHIT_FSR_macro
C24 Cd4 Cl4 H16 N20,VUKKET_FSR_macro
C100 Cl8 Fe4 H76 N12 Zn4,VUKMOF_FSR_macro
C24 Cu4 H28 O16 P4,VUKMUJ05_FSR_macro
C8 Ca2 Cu2 H8 O16,VUKRUO_FSR_macro
C48 H78 N2 Ni2 O8,VUKRUQ_FSR_macro
C12 Ca4 Cu2 H12 O24,VUKSAV02_FSR_macro
C12 H12 N10 O10 S2 Zn1,VUKWOP_FSR_macro
C12 Co1 H12 N10 O10 S2,VUKWUV_FSR_macro
C12 Cd2 H12 N20 O4 S2,VUKXUW_FSR_macro
C92 H88 N24 O24 Zn4,VULPEY_FSR_macro
C48 Cu8 H32 N40,VULRAW01_FSR_macro
C16 H12 N24 Zn2,VUMQEA_FSR_macro
C52 H32 N4 O16 Zn2,VUMYEJ_FSR_macro
C12 Cd4 H14 N10 O12 S2,VUMZAG01_FSR_macro
C12 Cd4 H10 N10 O10 S2,VUMZEK_FSR_macro
C28 H8 O24 Pr4,VUNCIR_FSR_macro
C28 H8 Nd4 O24,VUNCOX_FSR_macro
C28 H8 O24 Sm4,VUNCUD_FSR_macro
C92 Cd4 H72 N32 O20,VUNDOZ_FSR_macro
C80 Cd4 H64 N8 O20,VUNJEU_FSR_macro
C40 H52 N16 Nd4 O32 S8,VUNKOG_FSR_macro
C16 Cu5 H26 O26,VUNMOI_FSR_macro
C140 H92 N12 O36 Zn6,VUNPOL_FSR_macro
Ag4 C32 H44 N8 O8 S4,VUNTUV_FSR_macro
C44 H48 N8 O20 Sn4,VUPLEY_FSR_macro
C68 F24 H40 O20 Zn4,VUPQON_FSR_macro
C22 H22 N2 O32 Sm4,VUPSEF_FSR_macro
C24 Cu4 H16 Mo4 N4 O16,VUPSEH_FSR_macro
C22 Gd4 H22 N2 O32,VUPSIJ_FSR_macro
C16 Cd6 H4 O20,VUQHOF_FSR_macro
C8 Cd4 H4 O12,VUQHUL01_FSR_macro
C16 Cd8 H8 O24,VUQHUL_FSR_macro
Br2 C12 Cu4 H8 N10,VUQJEX_FSR_macro
C130 H106 Mn8 N6 O38,VUQJUN_FSR_macro
C192 H120 N24 O104 Zn32,VURMOL_FSR_macro
C52 Cu4 H24 N12 O16,VURYIR_FSR_macro
C44 Cu4 H24 N16 O16,VURYOX_FSR_macro
Br4 C24 Cu2 H4 N8,VUSNUT_FSR_macro
C10 Co2 H18 N4 O14 V4,VUTLAY_FSR_macro
C10 H18 Mn2 N4 O14 V4,VUTLEC_FSR_macro
C30 H42 N12 Ni2 O12 V4,VUTLIG_FSR_macro
C36 Cu4 H24 N16,VUTXEP01_FSR_macro
C26 Cu2 H32 N4 O10,VUVROV_FSR_macro
C20 H16 Mn2 N28,VUWDUN_FSR_macro
C48 H36 N8 O20 Zn4,VUWJAZ_FSR_macro
C36 H30 N18 O18 Zn6,VUWTAL_FSR_macro
C84 H90 N18 O18 Zn6,VUWVUH_FSR_macro
C66 H96 N24 O24 Zn6,VUWWES_FSR_macro
C42 H42 N18 O18 Zn6,VUWXUJ01_FSR_macro
C42 H42 N18 O18 Zn6,VUWXUJ06_FSR_macro
C57 H78 N18 O24 Zn6,VUWZEV_FSR_macro
C54 H42 N18 O42 Zn6,VUXCUP_FSR_macro
C32 H20 K4 N8 O24,VUYCAU_FSR_macro
C32 Cl8 H20 O12 Zn2,VUYCUO_FSR_macro
C24 Cl8 H20 Na4 O16 S4,VUYQUC_FSR_macro
C28 Cd2 H44 N4 O12,VUYSEO_FSR_macro
C18 Co1 H16 N6 O2 S2,VUYTAL_FSR_macro
C24 H24 Mg6 N36,VUZREQ_FSR_macro
C24 H24 O12 P4 Sr2,VUZTUF01_FSR_macro
C16 H24 Li4 N4 O26,WABBUY_FSR_macro
C92 Cl16 H68 N12 Ni4 O20,WABZIK_FSR_macro
C30 H28 N8 O6 Zn1,WACHIU_FSR_macro
C20 Cd2 H16 N4 O8 S2,WACJUG01_FSR_macro
C28 H16 O16 Pb4 S4,WACMIZ_FSR_macro
C30 Co1 H24 N6 O8 S2,WACQAT_FSR_macro
C96 Co4 H80 O16 P8,WACRIB_FSR_macro
C40 H26 N12 O8 Zn2,WACZOS_FSR_macro
C32 H28 O36 Sm4,WADDAJ_FSR_macro
C48 Dy8 H56 O64,WADDIR_FSR_macro
C24 H28 O32 Y4,WADDOX_FSR_macro
C24 H28 Ho4 O32,WADDUD_FSR_macro
C24 Er4 H28 O32,WADFAL_FSR_macro
C24 H28 O32 Tm4,WADFEP_FSR_macro
C24 H32 Mn4 O32,WADHAL01_FSR_macro
C18 H20 N4 Ni1 O6,WADJOB_FSR_macro
C36 H36 N4 Ni4 O20,WADPAT_FSR_macro
C24 Cl8 H48 N8 Zn4,WAFPUP_FSR_macro
C44 Cu2 H34 N4 O8,WAGKEX_FSR_macro
C36 Cd4 H28 N4 O28,WAGQIH_FSR_macro
C16 H20 Li4 O8,WAGXAD01_FSR_macro
C16 H24 Li8 O24,WAGXEH_FSR_macro
C72 Cu4 H44 N20 O24,WAHFUJ01_FSR_macro
C80 Cu4 H52 N20 O24,WAHGIY_FSR_macro
C12 Cu4 H16 Mo6 N12 O20,WAHMID_FSR_macro
C14 Cu4 H20 Mo6 N12 O20,WAHMOJ_FSR_macro
C88 Cu6 F24 H52 N4 O20,WAHRAA_FSR_macro
C84 Cu4 H56 N8 O16,WAHWAE_FSR_macro
C24 H28 La4 O32,WAJCAM_FSR_macro
C40 H32 N16 Tl2,WAJDIU_FSR_macro
C48 Cu7 H66 N12 O46,WAJFEU_FSR_macro
C4 Cu3 H18 O18 P4,WAJHIY01_FSR_macro
C22 Cu2 H18 N12,WAJHOH_FSR_macro
C38 H30 Hg3 N10 O4 S4,WAJJAT_FSR_macro
C72 H24 Li8 O48 Zn8,WAJJAU_FSR_macro
C32 Ca2 H32 N20 O12,WAKCOD_FSR_macro
C16 Ca2 H24 N16 O12,WAKCUJ_FSR_macro
C20 Cu1 H20 N2 O8 S2,WAKHIC_FSR_macro
C12 Cl8 Cu8 H16 S12,WAKWOU_FSR_macro
C64 H48 N64 O64 Zn16,WALBOC01_FSR_macro
C48 H48 N64 O32 Zn16,WALCIX_FSR_macro
C38 Co2 H26 N10 O8,WALWIS_FSR_macro
Bi4 C32 Cl12 H40 S8,WALZUG_FSR_macro
C60 Cl12 H84 S12 Sb4,WAMCUK_FSR_macro
C128 H120 Mg12 N16 O80,WAMRIN01_FSR_macro
C64 H60 Mg6 N8 O40,WAMRIN02_FSR_macro
Ag4 C28 H40 N12 O8,WAMWEO_FSR_macro
C16 H32 Mg4 O28,WAMXEO_FSR_macro
C16 H12 N8 O12 P4 Zn4,WAMZAN_FSR_macro
C32 Cd2 H24 N12 O8,WAMZIV_FSR_macro
C10 H12 O16 Y2,WANQEH_FSR_macro
C32 Co4 H24 N16 S8,WANXIU_FSR_macro
C20 H16 Hg2 I4 N4 S4,WAPKII_FSR_macro
Br4 C40 Co2 H32 N12,WAPNAF_FSR_macro
C18 F12 H10 N2 O10 Zn2,WAPNEH_FSR_macro
C24 H22 Na2 O12 P4,WAPYOD_FSR_macro
C24 H22 K2 O12 P4,WAPYUJ_FSR_macro
C24 H22 O12 P4 Rb2,WAPZAQ_FSR_macro
C24 H20 Na4 O12 P4,WAPZIY_FSR_macro
C24 Cl2 Cu1 H24 N12,WAQCEY01_FSR_macro
C34 H32 N4 O16 Rh4 S4,WAQMEJ_FSR_macro
C44 H16 N4 O20 S2 Zn2,WAQTAM_FSR_macro
C28 Cs4 H28 O12 S4,WAQYIW_FSR_macro
C70 Cd2 H54 N10 O24,WARFIH_FSR_macro
C24 H36 N18 Ni9 O42,WARJAC_FSR_macro
C140 H120 Mn2 N16,WASDEZ_FSR_macro
C12 Cl8 Cu4 H28 N12 S4,WASFAY_FSR_macro
C56 Cu4 H72 N16 O16,WASNIO_FSR_macro
C108 Cu4 Fe4 H116 N24 O16,WASNUA_FSR_macro
C28 Cu2 H40 N8 O12,WASPAI_FSR_macro
Ag4 C32 H36 N8 O14 S4,WASQUD_FSR_macro
C26 Cu2 H32 N6 Ni1 O14,WATCAW_FSR_macro
C104 H80 N20 O8 Zn2,WATGII_FSR_macro
C68 Cd4 H80 N16 O16,WATNUD_FSR_macro
C44 Cd4 H52 N8 O20,WATPIT_FSR_macro
C30 Fe2 H30 N22 Ni2 O4,WATWIA_FSR_macro
C44 F6 H30 N6 O12 Si1 Zn1,WATYIB_FSR_macro
Ag4 C32 F12 H32 N8 O8,WAVBEB_FSR_macro
Ag4 C28 F12 H32 N8 O12 S4,WAVBOL_FSR_macro
C24 H36 Mn4 O18,WAVCAX_FSR_macro
C8 Co1 H8 N8 S2,WAVFAB_FSR_macro
C6 H8 Mn1 N12,WAVFIJ_FSR_macro
C16 H16 I4 Li4 O20,WAVXEX_FSR_macro
C50 Cu4 H48 N12 O22,WAVZOK_FSR_macro
C200 H128 N16 O40 Zn8,WAWGOQ_FSR_macro
C14 Cu2 H24 N4 O6,WAWRES01_FSR_macro
C42 Cu4 Fe6 H20 N4 O18 Te2,WAYQOF_FSR_macro
Br12 C36 H44 In4 K4,WAYTOF_FSR_macro
C12 Cu4 H16 N16,WAYWAW_FSR_macro
Ag4 Br4 C28 H44 N8 S4,WAYXOM_FSR_macro
C20 Cu4 H32 N32,WAYYUS_FSR_macro
C28 Cd4 H20 N12,WAZCAB_FSR_macro
C56 Cd4 Cl4 H48 I4 N16 O16,WAZFUA_FSR_macro
C88 Cu8 H60 N12 O16,WAZHIQ_FSR_macro
C42 Co2 H30 N4 O10,WAZJUE_FSR_macro
C8 H24 Ho4 O28 P4,WAZMUH_FSR_macro
C8 H24 O28 P4 Yb4,WAZNAO_FSR_macro
C44 H40 N16 O16 S4 Zn4,WAZNUJ_FSR_macro
C28 H44 N20 Zn2,WAZXIH_FSR_macro
Ag4 C28 H8 I12 O8,WEBGIT_FSR_macro
C12 H6 N6 O18 Rb4,WEBKAS_FSR_macro
C24 Cs4 H8 N12 O32,WEBKEW_FSR_macro
C38 Cd2 H32 N8 O10,WEBNUP_FSR_macro
C32 Cu4 H28 N8 O8 S4,WEBVOO_FSR_macro
C60 Co4 H60 N8 O20,WECFAN01_FSR_macro
C60 Co4 H60 N8 O20,WECFAN_FSR_macro
C4 H8 Mn8 O28 P4,WECHUH01_FSR_macro
C64 H36 N4 O16 S8 Zn4,WECJAR_FSR_macro
C20 Cu4 H28 I4 N8 S4,WECLIC_FSR_macro
C40 H34 I2 N12 O10 Zn2,WECQAZ_FSR_macro
C24 H40 Na6 O38 Y2,WECSEF_FSR_macro
C128 H88 N16 Ni4 O28,WECYAH_FSR_macro
C32 H12 K2 N4 O26 Sr2 Tb2,WEDDER_FSR_macro
C12 Cd2 H18 N10 O12 S2,WEDLAV_FSR_macro
C104 Cd4 H88 N8 O20,WEDPUS_FSR_macro
C54 Fe2 H48 N12 O8 S4,WEFCER_FSR_macro
C12 Cl2 Cu2 H24 N4 O2,WEFDIU_FSR_macro
C16 Cd2 H26 N6 O4 S4,WEFKOH_FSR_macro
Ag4 C24 H20 N8 O8 S4,WEFPOP_FSR_macro
C16 H12 Mo4 N16 O12,WEFQUW_FSR_macro
C24 H24 K4 N4 O24 S4,WEFXAH_FSR_macro
C48 H36 N16 Ni2 O12 S4,WEFXIQ_FSR_macro
C20 Gd4 H32 O32,WEFZIS_FSR_macro
C104 H72 Mn8 N16 O32,WEGDET_FSR_macro
C34 Cl8 Cu6 H30 N16,WEGFEW_FSR_macro
C48 H32 N12 O36 Tb4,WEGGAS_FSR_macro
C92 Cu8 H104 N8 O16,WEGJUN_FSR_macro
C28 Cu4 H16 N12 O4 S4,WEGLAX_FSR_macro
C34 Cd2 H38 N4 O14,WEHDAR01_FSR_macro
C34 Cd2 H38 N4 O14,WEHDAR_FSR_macro
C140 H120 Mn4 N8 O32,WEHREJ_FSR_macro
C36 H20 La4 N12 O28,WEHSUZ_FSR_macro
C24 Cl4 Cu4 H20 N4,WEHVIP01_FSR_macro
C20 H32 Mn2 O18 S2,WEHVOV_FSR_macro
C46 H28 Mn1 N8 O4,WEJLUT_FSR_macro
C28 Cl2 Cu2 H16 N8,WEJNEF_FSR_macro
C46 H28 Mn1 N8 O6,WEJNUV_FSR_macro
Br4 C24 Cu2 H24 N4,WEJPIK01_FSR_macro
C8 Co4 H12 N20 O12,WEJREL_FSR_macro
C8 H12 N20 O12 Zn4,WEJRIP_FSR_macro
Ag4 C64 H120 N20 O16 Pt4,WEJVEN_FSR_macro
C88 H176 Mn4 N16 Si16,WEJXOY_FSR_macro
C84 H56 Mn3 N14 O18,WEKLAB_FSR_macro
C8 H28 N16 Na4 O8,WEKWEP_FSR_macro
C10 H16 Li4 N2 O10,WEKYES_FSR_macro
C8 H14 Li4 O12,WEKYIW_FSR_macro
C16 Ca4 H12 N44 O4,WELKOQ_FSR_macro
C8 H12 Mn1 N6 O2,WELNEH_FSR_macro
C16 Cs4 H16 N44 O4,WELWES_FSR_macro
C8 H12 N22 Na2 O4,WELWIW_FSR_macro
C20 Cd2 Cl4 H20 N12 O8,WEMBEX_FSR_macro
C16 Er4 H12 O36,WEMBUN_FSR_macro
C16 H12 O36 Yb4,WEMCAU_FSR_macro
C36 Cu12 H28 I12 N12,WEMDAU_FSR_macro
C16 H12 Nd4 O36,WEMDID_FSR_macro
C16 H12 O36 Sm4,WEMDOJ_FSR_macro
C16 Gd4 H12 O36,WEMFAX_FSR_macro
C16 H12 O36 Tb4,WEMFEB_FSR_macro
C16 Dy4 H12 O36,WEMFIF_FSR_macro
C16 H12 Ho4 O36,WEMFOL_FSR_macro
C14 Cs2 H26 N4 O14,WEMJUU_FSR_macro
C24 H44 Ni3 O22 P6,WEMLAD_FSR_macro
C24 H44 Mn3 O22 P6,WEMMEI_FSR_macro
C40 H32 N18 O8 Zn2,WEMNIN_FSR_macro
C36 Er2 H28 N4 O12,WEMQUB_FSR_macro
C36 H28 N4 O12 Yb2,WEMRAI_FSR_macro
C136 H96 N24 O32 Zn4,WEMVUI_FSR_macro
C120 Cu12 H96 O60,WEMXIX_FSR_macro
C28 Cu4 H40 N12 O12,WENBEW_FSR_macro
Ag4 Br4 C36 H40 N8,WENLIL_FSR_macro
C8 Ca1 H16 K2 O24 Zr1,WENSIS_FSR_macro
C28 H32 O20 Pb4 S4,WENWEU_FSR_macro
C14 H16 O16 Pb2 S2,WENXAR_FSR_macro
C28 H32 O34 Pb2 S4,WENXIZ_FSR_macro
Ag4 Br4 C28 H16 O12,WEPCEA_FSR_macro
C24 H16 N24 O16 Zn4,WEPHAD_FSR_macro
C78 H68 N8 O14 Zn3,WEPRER_FSR_macro
C28 Cl4 Co2 H24 N8 S6,WEPWEW_FSR_macro
C28 Co2 H24 N12 O12 S6,WEPWIA_FSR_macro
C50 H72 N2 O18 Ru4,WEQPOY_FSR_macro
C4 Cs4 H8 N20,WERHOR_FSR_macro
Br4 C24 Cd2 H24 N8 O12,WERMEL_FSR_macro
C32 Cl4 Cu4 H40 N8 O4,WESRIW_FSR_macro
C12 Cl4 H16 O8 Pb4,WETBAB01_FSR_macro
C44 Cd4 H28 N16 O8,WETFEJ_FSR_macro
C56 H44 N6 O26 Zn6,WETPOD_FSR_macro
C44 Cd2 H32 N4 O8,WETVUN_FSR_macro
C18 Cd1 H24 N14,WEWFAI_FSR_macro
C62 H52 La2 N6 O24,WEWHAI_FSR_macro
C32 H32 Na4 O16,WEWHIS_FSR_macro
C32 H24 K4 O12,WEWHOY_FSR_macro
C32 H40 Li4 O20,WEWLES_FSR_macro
C48 Cd2 H28 N4 O8,WEWLOB_FSR_macro
C32 Cd2 H28 N16 O12,WEWVAY_FSR_macro
C34 H24 N8 O20 Zn4,WEWVOM_FSR_macro
C32 H24 N8 O14 Zn2,WEWXAA_FSR_macro
C62 Cu4 Fe2 H76 N28 O6,WEWXED_FSR_macro
As4 C24 H24 N4 O12 Zn4,WEWZOP_FSR_macro
C12 H12 N8 Sr2,WEXCAF_FSR_macro
C30 H38 N6 O14 S2 Zn2,WEXCIN_FSR_macro
C30 Cd2 H30 N2 O24,WEXHAL_FSR_macro
C140 H92 N20 O36 Zn8,WEXKES_FSR_macro
Ba2 C8 H20 O22 V2,WEXNIW_FSR_macro
C34 Co2 H24 N6 O10,WEXRAT_FSR_macro
Ag4 C40 H36 N8 O10 S2,WEXVUQ_FSR_macro
Ag4 C32 H28 O12,WEXZIJ_FSR_macro
C112 Co4 H92 N12 O16,WEYCEL_FSR_macro
C16 Cd6 H24 N44,WEYDEM_FSR_macro
C8 Cu1 H8 N8 S2,WEYXOO_FSR_macro
C30 Cu3 H16 N2 O16,WEZCEK_FSR_macro
Ag2 C16 H12 N2 O14,WEZHEP_FSR_macro
C88 Cu4 H64 N8 O16,WEZHUF_FSR_macro
C72 Cu6 H70 Mo2 N12 S10,WEZMOF_FSR_macro
C20 H12 O20 Zn6,WEZNUM_FSR_macro
C18 H18 In6 O36,WEZXAB01_FSR_macro
C14 Co3 H20 N2 O18,WIBCER_FSR_macro
C32 Dy4 H24 N4 O24,WICLEC_FSR_macro
C30 Cu3 Dy2 H24 N6 O18 P6,WICWUB_FSR_macro
C30 Cu3 Gd2 H24 N6 O18 P6,WICXEM_FSR_macro
C30 Cu3 H24 N6 Nd2 O18 P6,WICXOW_FSR_macro
C30 Cu3 H24 N6 O18 P6 Pr2,WICXUC_FSR_macro
C30 Cl6 Cu4 H20 N8 O4,WICXUE_FSR_macro
C30 Cu3 H24 N6 O18 P6 Sm2,WICYAJ_FSR_macro
C30 Cu3 H24 N6 O18 P6 Tb2,WICYEN_FSR_macro
C72 Cd4 H72 N16 O16,WIDZOA_FSR_macro
C56 Cd4 H48 N16 O16,WIDZUG_FSR_macro
C72 Cd4 H72 N16 O16,WIFBAQ_FSR_macro
C38 H28 N4 O8 Zn2,WIFFEZ01_FSR_macro
C48 Cd24 Cl24 H72 N96,WIFGOJ_FSR_macro
C52 Cu4 H36 N32,WIFSAI_FSR_macro
C14 Cu3 H18 N20,WIGDOF_FSR_macro
C14 Cu2 H18 N14,WIGDUL_FSR_macro
C104 Co4 H100 N12 O16,WIGHAY_FSR_macro
C24 H16 Hg2 N4 O8,WIGMII_FSR_macro
C34 Co2 H22 N6 O8,WIGSAH_FSR_macro
C8 H24 Na4 O16 S8,WIHCUM_FSR_macro
Br4 C28 Cl4 H36 N4 Na4 O14 S4,WIHDAT_FSR_macro
C24 H20 N2 O10 Pb2,WIHKOP_FSR_macro
C44 H40 N4 O8 Zn2,WIHPUA_FSR_macro
C36 Cd2 H32 N4 O12,WIHQAG_FSR_macro
C20 Cu4 H12 N8 S8,WIHQEM_FSR_macro
C24 Cd2 H24 N4 O12,WIHWUG_FSR_macro
C12 Cl12 Cu12 H24 N24,WIJDID_FSR_macro
C96 H48 O32 Th4,WIKGAB_FSR_macro
C4 H24 N20 Na4 O12,WIKMAH_FSR_macro
Br4 C28 H22 N4 O18 Sm2,WIKPEO_FSR_macro
Br4 C28 H22 N4 O18 Pr2,WIKPOY_FSR_macro
Ag4 C12 Cl4 H24 N16,WIKWAQ_FSR_macro
Ag4 C32 F12 H16 N16 O8,WILFON_FSR_macro
C60 H48 N4 O24 Zn6,WILHIK_FSR_macro
C10 H20 N6 Na2 O16,WILHOO_FSR_macro
C30 H28 N2 O14 Zn3,WILHOQ_FSR_macro
C32 H36 N24 O24 Zn6,WILHUX_FSR_macro
C44 H24 N8 O8 Pb2,WILPEN_FSR_macro
C30 Co1 H26 N4 O6,WILWUL_FSR_macro
C80 Cd4 H52 N20 O24,WIMJUZ_FSR_macro
C44 H32 N6 O12 Pb2 S2,WIMLAG_FSR_macro
C128 Cl16 H136 Hg8 N8 S16,WIMNUD_FSR_macro
C22 H28 Mn2 N8 O12,WIMSIV_FSR_macro
C36 Cu2 H40 N8 O8,WIMVAQ_FSR_macro
Au2 C16 H12 N8 Na2 S4,WIMWIB_FSR_macro
C68 Cd2 H48 N4 O10,WIMYEZ_FSR_macro
C68 Cd2 H48 N4 O10,WIMYOJ_FSR_macro
C68 Cd2 H48 N4 O10,WINBED_FSR_macro
C12 Cu2 H16 Mo6 N8 O22,WINHAF_FSR_macro
C84 H64 Mn4 N16 O16,WINHIM_FSR_macro
C12 H20 N6 O22 P4 Tb2,WINVOG_FSR_macro
C24 H20 N4 O12 Zn2,WIPBED01_FSR_macro
C40 H28 N12 O18 Pb2,WIPKAJ_FSR_macro
C18 Co1 H24 N8 O4,WIPQER_FSR_macro
Br24 C144 H72 La4 N16 O28,WIPXUQ_FSR_macro
C32 Cl4 Cu2 H28 N12,WIQBEF_FSR_macro
Ag4 C36 Cl8 H16 N4 O8,WIQGIO_FSR_macro
C20 Cd4 H20 I4 N24 O4,WIQJEN_FSR_macro
C96 Cu8 H72 N16 O36,WIQRUL_FSR_macro
C24 H20 O8 Pb2 S4,WIRCEI_FSR_macro
C8 Cl2 H16 Mn1 N2 O2 S2,WIRGEM_FSR_macro
C8 Cl2 Fe1 H16 N2 O2 S2,WIRGIQ_FSR_macro
C8 Cl2 Co1 H16 N2 O2 S2,WIRGOW_FSR_macro
C60 Cl4 H72 Hg2 N4 O4,WIRJIS_FSR_macro
C126 Eu4 H126 N2 O28,WISJUF_FSR_macro
C96 Cd8 H104 N16 O44,WISVEB_FSR_macro
C20 H48 N4 O20 P4 Zn4,WISWIH_FSR_macro
C20 Cu2 H20 I2 N12 O4,WISZIH_FSR_macro
C30 H33 N3 O12 Zn3,WISZON_FSR_macro
C36 H45 N3 O12 Zn3,WISZUT01_FSR_macro
C36 Cd2 H32 N4 O8,WITBIM01_FSR_macro
C56 Cd2 H48 N4 O14,WITPUM_FSR_macro
C18 Cd1 H12 N14,WITSIE_FSR_macro
C28 Cd2 F4 H16 N16 S4,WITXOP_FSR_macro
C54 Cd3 H60 N12 O21,WIVBUB_FSR_macro
C60 H36 N8 O16 Zn2,WIVFAK_FSR_macro
C32 Cl2 H32 N20 O12 Sm2,WIVFEO_FSR_macro
C28 Cd2 H28 N20,WIVFOX_FSR_macro
C24 Cl4 Fe2 H32 O12 Zn4,WIVJUG_FSR_macro
C36 H12 Mn6 O24,WIWHOA_FSR_macro
C16 H14 Mo6 N6 O18,WIWQAW_FSR_macro
Ag4 C12 H8 N12 O8,WIWTUU_FSR_macro
C30 Cu2 H28 I2 N12 O4,WIXGAN_FSR_macro
C80 H128 O52 Zn8,WIYCEP_FSR_macro
C184 H176 N16 O48 Zn8,WIYXUZ_FSR_macro
C20 Cd2 Cl4 H20 N20,WIZDUG_FSR_macro
C22 Cu2 H18 Mo2 N6 O10,WIZMUP_FSR_macro
C64 Cu8 H32 N64,WIZXOV_FSR_macro
C40 Cu4 H32 Mo8 N24 O26,WOBDOI_FSR_macro
C16 H16 O40 Zn8,WOBFIE_FSR_macro
Br6 C12 Cd3 H32 N8 O4,WOBGOJ_FSR_macro
C32 H44 O18 Pb4,WOBHAX_FSR_macro
C24 H18 O24 Zn6,WOBHEB_FSR_macro
C24 H6 O18 Zn6,WOBHIF01_FSR_macro
C48 H44 N4 O36 Zn8,WOBHOM_FSR_macro
Ag2 C24 H20 N2 O6 S2,WOBNUX_FSR_macro
C16 Co4 H14 O12 P2,WOBQAH_FSR_macro
C20 H16 O12 Pb2,WOBZOE_FSR_macro
C32 Cs4 H28 O12,WOCGAY_FSR_macro
C30 H32 La2 O16,WOCGAZ_FSR_macro
C40 H36 N4 O28 Tb4,WOCHAY01_FSR_macro
C28 H16 Mn4 N4 O20,WOCHUS_FSR_macro
C42 Cd2 H40 N4 O10,WOCKOP_FSR_macro
C20 Ca2 Cl4 H36 N4 O8,WOCPUB_FSR_macro
C20 Ca4 Cl8 H44 N4 O12,WOCQIQ_FSR_macro
C80 Co4 H48 N16 O24 S8,WOCVES_FSR_macro
C24 Dy4 H24 N8 O32,WODRAK_FSR_macro
C20 Cu3 H20 N10 O16,WODRIS_FSR_macro
C44 Cu8 H32 N16 O28,WODROY_FSR_macro
C42 H40 N4 O12 Pr2,WODSAK_FSR_macro
C12 H24 N14 Na6 O18,WOFBAV_FSR_macro
Br2 C10 Cu1 H10 N6 O2,WOFMAI_FSR_macro
C20 H20 O12 Pd4,WOFSUH_FSR_macro
C36 Cd3 H24 N12,WOFWIX_FSR_macro
C40 Co4 H28 N8 S4,WOFYIB_FSR_macro
C32 H20 N6 O8 Zn2,WOGHEG_FSR_macro
C20 H24 Mg4 N8 O24,WOGKOT01_FSR_macro
C34 Cd2 H30 N22 S4,WOGLEL_FSR_macro
Ag4 C60 H44 N18 O24,WOGLIP_FSR_macro
C44 Cu4 H48 N4 O16,WOHBIF_FSR_macro
C44 Cu4 H44 N4 O16,WOHBOL_FSR_macro
C152 Cu8 H108 N24 Na4 O20,WOHSIV_FSR_macro
C152 Cu8 H108 K4 N24 O20,WOHSOB_FSR_macro
Ag2 C40 H32 N2 O6 P2 S2,WOHWAT_FSR_macro
C24 H16 Mn2 N4 O8,WOHYOH_FSR_macro
C24 H16 N16 Ni2,WOHZOI_FSR_macro
Ag2 C20 H26 N4 O16 P4,WOJKIP_FSR_macro
C20 Cd2 H28 N16 Ni2,WOKROF_FSR_macro
C20 Cd2 H24 N12 O4 Pt2,WOKSEW_FSR_macro
C24 H34 N6 Ni1 O4,WOKVID_FSR_macro
C36 H22 N8 O16 S2 Zn4,WOLKUF_FSR_macro
C36 Cu4 H32 N12 O12 S4,WOLLUF_FSR_macro
Ag2 C28 H20 N10 O6,WOLMEQ_FSR_macro
Ag2 C34 F10 H20 N8 O4,WOLMOA_FSR_macro
C128 Cd8 Cl8 H72 N24 O32,WOMCUY_FSR_macro
C12 Gd2 H16 N2 O18 S2,WOMJUE_FSR_macro
C36 Cu2 H36 N20,WONHIQ_FSR_macro
C8 Cu1 F6 H8 N4 Si1,WONKOB_FSR_macro
C28 Cl4 H24 N4 O20 Pb2,WONPUL_FSR_macro
C40 Cu4 H28 I4 N8,WONRUO_FSR_macro
Br4 C16 H22 N2 O8 Zn1,WONXAZ_FSR_macro
C56 Cu4 Gd4 H32 N8 O32,WONXIH_FSR_macro
C60 Co2 H40 N4 O8,WONYEG_FSR_macro
C20 Cd3 H16 N2 O12,WONYIJ_FSR_macro
C24 H24 N20 O16 P4 Zn4,WONYOO_FSR_macro
C42 H36 Mn2 N4 O8,WOPDOV_FSR_macro
C96 Co4 H68 N24 O20,WOPHEQ_FSR_macro
C38 Co2 H26 N14 O2 Pt2,WOPJIW_FSR_macro
C16 H16 Mo8 N8 O24,WOPXAA01_FSR_macro
C4 Cu2 H10 Mo2 N2 O8,WOPXEE01_FSR_macro
C16 H48 N8 Te8 Zn8,WOQJES03_FSR_macro
C16 H48 N8 Te8 Zn8,WOQJES04_FSR_macro
C10 H28 N4 Te4 Zn4,WOQJIW03_FSR_macro
C16 Cd1 H12 N10 O6,WOQLEU_FSR_macro
C30 Fe6 H30 O24,WOQTUT_FSR_macro
C16 Cd4 H32 O24,WOQXIJ03_FSR_macro
C16 Cd4 H32 O24,WOQXIJ_FSR_macro
C96 Cd4 F8 H56 N16 O16,WORMUN_FSR_macro
C192 F32 H112 N32 Ni16 O72,WORNEY_FSR_macro
C36 Cu4 H28 O20,WORREC_FSR_macro
B4 C110 F8 H96 N12 O16 Zn4,WORSUT_FSR_macro
B4 C108 Cd4 F8 H92 N12 O16,WORTAA_FSR_macro
C80 Cl12 Er4 H72 N16,WORTII_FSR_macro
C80 Cl12 H72 N16 Yb4,WORTOO_FSR_macro
C100 Cl18 H88 Lu6 N20,WOSCEO_FSR_macro
